,file,v,R,maxFR,timingFR,spikes,stimulus,repet,delta,m,S,pval,R2,adjR,mu,NPTS,TPTS,residuals,keeppoints,var,year
358,2024_10_21_0007,10,7,19.20717945266579,-0.28845309935118135,[-0.32282498 -0.29202498 -0.23952498 -0.09832498  0.13407502],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
359,2024_10_21_0007,30,7,15.932237797050501,-0.06044977013053754,[-0.06362673 -0.05802673],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
360,2024_10_21_0007,20,30,11.485400274103615,-0.06444117597937948,[-0.10522471 -0.02412471],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
361,2024_10_21_0007,40,30,7.9795964215546,0.18354627568367454,[-0.03162673  0.18347327],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
362,2024_10_21_0007,5,30,15.800853802373615,-0.19343003634179967,[-0.20140378 -0.18580378 -0.02920378],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
363,2024_10_21_0007,10,30,14.220910754697252,-0.015445963529308826,[-0.03902365  0.00897635],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
364,2024_10_21_0007,30,30,7.978844451795462,-0.06845550055081695,[-0.06842858],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
365,2024_10_21_0007,20,15,8.401089200232745,-0.04845441477599666,[-0.16532537 -0.04062537],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
366,2024_10_21_0007,40,15,7.978566604698307,-0.02644292612134258,[-0.02602478],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
367,2024_10_21_0007,5,15,0.0,0,[],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
368,2024_10_21_0007,10,15,7.978781521185331,-0.2544511580659019,[-0.25482637 -0.02192637],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
369,2024_10_21_0007,30,15,9.341873463422942,-0.12644654105201192,[-0.15472804 -0.05082804],LOOM,0,0.07134268537074148,1.584990440376072e-08,4.19779640837865e-09,0.22488300852061535,0.15873153016457786,0.06525725573841978,4.064734874722827e-09,11,12,"0.878119554600104,1.2188500957535235,0.022749954694370095,0.21182366064090916,0.24762951634422922,0.6828387044112836,2.283457063723257,0.5013746784690152,1.1061898801420926,0.8892530598478108,0.18578210190621094",11,4.19779640837865e-09,2024
370,2024_10_22_0001,10,15,57.13100036403733,-0.057462797505939744,"[-0.42592997 -0.40982997 -0.40102997 -0.35142997 -0.32672997 -0.26572997
 -0.25032997 -0.23162997 -0.22302997 -0.18282997 -0.15272997 -0.12312997
 -0.10532997 -0.08772997 -0.06332997 -0.05702997 -0.03192997 -0.02911997
 -0.02582997  0.00737003  0.05877003  0.09027003  0.10037003  0.13257003
  0.15247003  0.18457003]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
371,2024_10_22_0001,40,15,79.8188158446007,0.0025316681634083293,"[-0.13213403 -0.09943403 -0.06133403 -0.03103403 -0.02838403 -0.02623403
 -0.02392403 -0.02176403  0.00936597  0.01636597  0.02456597  0.03196597
  0.04806597  0.07676597  0.08896597  0.10226597  0.10716597  0.15626597
  0.16906597]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
372,2024_10_22_0001,5,15,67.12749670788612,0.010540714025547238,"[-0.82452722 -0.81452722 -0.78302722 -0.74672722 -0.73762722 -0.72252722
 -0.70892722 -0.67792722 -0.66522722 -0.65502722 -0.63112722 -0.60162722
 -0.56412722 -0.55132722 -0.51812722 -0.44542722 -0.42192722 -0.40032722
 -0.38382722 -0.33672722 -0.31772722 -0.30462722 -0.29042722 -0.27532722
 -0.26152722 -0.24782722 -0.22532722 -0.19792722 -0.19052722 -0.17542722
 -0.12972722 -0.12092722 -0.10812722 -0.08822722 -0.05452722 -0.01962722
 -0.01672722 -0.01362722 -0.00822722  0.01357278  0.02237278  0.05417278
  0.06187278  0.06787278  0.08387278  0.12807278  0.14137278  0.16127278
  0.18197278]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
373,2024_10_22_0001,20,15,61.10387821863893,-0.021468330904260147,"[-0.24523448 -0.20083448 -0.18303448 -0.15253448 -0.12933448 -0.05973448
 -0.05725448 -0.05509448 -0.05318448 -0.02393448 -0.00603448  0.00156552
  0.01946552  0.03566552  0.07516552  0.08766552  0.10756552  0.13336552
  0.13996552  0.15616552  0.18656552  0.19336552]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
374,2024_10_22_0001,30,15,78.64996830996272,0.012536924650639159,"[-0.15403237 -0.12593237 -0.11003237 -0.04123237 -0.03850237 -0.03650237
 -0.03471237 -0.03243237 -0.00543237  0.00566763  0.02326763  0.03156763
  0.04796763  0.05536763  0.06576763  0.08406763  0.09316763  0.11046763
  0.14486763  0.15566763  0.18356763]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
375,2024_10_22_0001,10,30,71.81361963964954,-0.034461232278489184,"[-0.43823339 -0.41173339 -0.40323339 -0.35903339 -0.34163339 -0.33163339
 -0.29973339 -0.26923339 -0.26353339 -0.23473339 -0.22073339 -0.19413339
 -0.18203339 -0.16283339 -0.14293339 -0.10503339 -0.08743339 -0.06093339
 -0.04493339 -0.03183339 -0.02928339 -0.02725339 -0.02595339 -0.02413339
  0.02036661  0.02916661  0.07446661  0.10486661  0.12546661  0.16616661
  0.18866661]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
376,2024_10_22_0001,5,30,81.40014635808386,-0.23946665818890078,"[-0.81683512 -0.80513512 -0.78433512 -0.74653512 -0.73003512 -0.72113512
 -0.67593512 -0.64433512 -0.61363512 -0.58113512 -0.56013512 -0.51913512
 -0.49063512 -0.46843512 -0.42463512 -0.41693512 -0.40183512 -0.39633512
 -0.33803512 -0.33123512 -0.32573512 -0.31153512 -0.30383512 -0.29703512
 -0.29333512 -0.25233512 -0.24573512 -0.23383512 -0.22923512 -0.22383512
 -0.20393512 -0.19283512 -0.19113512 -0.17003512 -0.16403512 -0.13133512
 -0.09293512 -0.08323512 -0.07583512 -0.07183512 -0.05783512 -0.05133512
 -0.04513512 -0.02233512 -0.01633512  0.01746488  0.03436488  0.04176488
  0.06906488  0.08866488  0.09576488  0.10006488  0.10356488  0.10806488
  0.11516488  0.12056488]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
377,2024_10_22_0001,20,30,63.825276029154196,-0.0064609437100897615,"[-0.21843345 -0.20183345 -0.16483345 -0.12723345 -0.11983345 -0.09763345
 -0.06693345 -0.02303345 -0.02043345 -0.01810345 -0.01605345 -0.01453345
  0.01366655  0.05246655  0.06036655  0.07066655  0.08746655  0.12936655
  0.14726655]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
378,2024_10_22_0001,30,30,178.3575829165106,-0.03046297822979893,"[-0.20423283 -0.17723283 -0.14473283 -0.11823283 -0.07493283 -0.06893283
 -0.06403283 -0.06283283 -0.06043283 -0.05583283 -0.05193283 -0.04903283
 -0.04623283 -0.04363283 -0.04103283 -0.03823283 -0.03563283 -0.03053283
 -0.02793283 -0.02263283 -0.02083283 -0.01773283 -0.01173283 -0.00403283
 -0.00183283  0.00586717  0.01306717  0.02926717  0.04046717  0.04506717
  0.06306717  0.07136717  0.08586717  0.14026717  0.14706717  0.17226717
  0.18156717  0.19266717]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
379,2024_10_22_0001,10,30,100.65239186981664,-0.060460957196848186,"[-0.43563126 -0.41463126 -0.39723126 -0.39043126 -0.37623126 -0.35993126
 -0.34563126 -0.32073126 -0.29233126 -0.28153126 -0.27343126 -0.25753126
 -0.24573126 -0.23003126 -0.21123126 -0.18813126 -0.17243126 -0.15533126
 -0.11823126 -0.11133126 -0.09823126 -0.09373126 -0.08193126 -0.07823126
 -0.06613126 -0.06203126 -0.05163126 -0.04793126 -0.04593126 -0.04023126
 -0.00803126  0.00366874  0.01026874  0.01576874  0.03566874  0.05276874
  0.06566874  0.12216874  0.13606874  0.16816874  0.18636874]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
380,2024_10_22_0001,40,30,102.573300325427,0.024531481163003188,"[-0.13553643 -0.11773643 -0.11353643 -0.10293643 -0.08633643 -0.06473643
 -0.03443643 -0.03213643 -0.02953643 -0.02693643 -0.02413643 -0.01273643
  0.00386357  0.01636357  0.02046357  0.02986357  0.03636357  0.05526357
  0.06866357  0.07576357  0.08086357  0.08826357  0.09606357  0.11256357
  0.11916357  0.12456357  0.13886357  0.14876357]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
381,2024_10_22_0001,5,30,87.02964530683661,-0.04347056005393368,"[-0.81953625 -0.77243625 -0.74623625 -0.72373625 -0.70913625 -0.69483625
 -0.68603625 -0.63663625 -0.63003625 -0.58923625 -0.55563625 -0.51963625
 -0.50823625 -0.48813625 -0.47913625 -0.43943625 -0.42153625 -0.40313625
 -0.35593625 -0.33513625 -0.28653625 -0.28023625 -0.27113625 -0.21183625
 -0.20213625 -0.19613625 -0.17133625 -0.16303625 -0.15163625 -0.13133625
 -0.12333625 -0.11013625 -0.09393625 -0.08973625 -0.05773625 -0.05203625
 -0.03833625 -0.03343625 -0.01973625 -0.01561625 -0.01361625 -0.01093625
 -0.00693625  0.02926375  0.06266375  0.12226375  0.13376375  0.19566375]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
382,2024_10_22_0001,20,30,94.27229756787854,-0.0024629716104027644,"[-0.21342746 -0.19192746 -0.16662746 -0.14602746 -0.13182746 -0.11832746
 -0.10242746 -0.08332746 -0.06442746 -0.04812746 -0.02702746 -0.02418746
 -0.02199746 -0.01981746 -0.01740746 -0.00582746  0.00987254  0.02497254
  0.03667254  0.04437254  0.06467254  0.06987254  0.08237254  0.08887254
  0.11187254  0.12007254  0.14007254  0.15867254  0.16917254  0.19177254]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
383,2024_10_22_0001,30,30,84.44090196847219,0.03153545129551705,"[-0.18063154 -0.17523154 -0.16383154 -0.15923154 -0.14673154 -0.12753154
 -0.10413154 -0.04533154 -0.04198154 -0.03906154 -0.02443154 -0.01103154
  0.00436846  0.01836846  0.02516846  0.03466846  0.05126846  0.05836846
  0.06496846  0.07266846  0.08066846  0.11006846  0.12486846  0.14236846
  0.18716846  0.19966846]",LOOM,0,0.09819639278557114,1.3121208247894013e-08,2.9123526444885032e-09,0.3541879770796651,0.09585478414060533,-0.004605795399327484,6.2757428835521366e-09,11,11,"0.9732624233613081,2.00588276705671,0.28515708339642776,1.3557243553655727,0.8726832326135783,0.13468638374507416,0.6298622468432256,0.35046347978820064,0.370563886062797,1.0736699453988177,0.8038167041913573",11,2.9123526444885032e-09,2024
384,2024_10_22_0002,10,30,48.22590428995346,-0.05245781687325057,"[-0.43243191 -0.28873191 -0.27523191 -0.20023191 -0.16663191 -0.10943191
 -0.09343191 -0.07473191 -0.04493191 -0.04213191 -0.03863191 -0.00263191
  0.03746809  0.07266809  0.08566809  0.09906809  0.12706809  0.14696809]",LOOM,0,0.16633266533066132,-1.0774587793221764e-10,1.3731426580517526e-09,0.9958345022520958,1.7351371487839273e-05,-0.49997397294276835,4.2576765455623095e-09,4,4,"0.008895654866933505,1.357806338325007,1.1235855647622373,1.2731455941516876",4,1.3731426580517526e-09,2024
